Timestamp,ID,DLC,Data
363061,0x181,8,"1A 77 38 10 41 20 00 02"
363081,0x216,3,"40 00 00"
363104,0x300,1,"00"
363127,0x5E4,3,"00 00 00"
363151,0x300,1,"00"
363174,0x794,3,"15 16 78"
363199,0x35D,8,"C1 03 00 00 40 00 00 00"
363224,0x215,6,"FF F4 FF 00 FF FF"
363250,0x215,6,"FF F4 FF 00 FF FF"
363405,0x300,1,"01"
363425,0x358,8,"01 40 00 00 02 00 00 00"
363445,0x251,8,"00 00 00 08 00 00 15 56"
363467,0x181,8,"1A 77 38 10 41 20 00 02"
363487,0x215,6,"FF F4 FF 00 FF FF"
363509,0x23E,8,"02 00 FF 82 00 DA 00 A2"
363529,0x1F9,8,"68 00 1A 45 00 00 00 00"
363555,0x280,8,"00 57 00 00 02 AF 35 00"
363581,0x1F9,8,"68 00 1A 2C 00 00 00 00"
363606,0x181,8,"1A 45 38 10 42 20 00 02"
363632,0x181,8,"1A 5E 38 10 42 20 00 02"
363658,0x181,8,"1A 5E 38 10 42 20 00 02"
363685,0x300,1,"00"
363713,0x35D,8,"C1 03 00 00 40 00 00 00"
363743,0x216,3,"40 00 00"
363899,0x181,8,"1A 90 39 10 41 20 00 02"
363920,0x251,8,"00 00 00 08 00 80 11 32"
363942,0x181,8,"1A A9 39 10 41 20 00 02"
363964,0x181,8,"1A A9 39 10 41 20 00 02"
363987,0x5E4,3,"00 00 00"
364012,0x300,1,"00"
364038,0x300,1,"00"
364064,0x5E4,3,"00 00 00"
364091,0x215,6,"FF F4 FF 00 FF FF"
364119,0x181,8,"1A A9 39 10 41 20 00 02"
364146,0x251,8,"00 00 00 08 00 80 17 2D"
364174,0x181,8,"1A C2 39 10 41 20 00 02"
364202,0x215,6,"FF F4 FF 00 FF FF"
364233,0x5C5,8,"40 03 01 0C 00 0C 00 7F"
364261,0x2DE,8,"00 08 80 06 5F FF 0D BA"
364418,0x181,8,"1A A9 39 10 41 20 00 02"
364442,0x181,8,"1A C2 39 10 41 20 00 02"
364468,0x215,6,"FF F4 FF 00 FF FF"
364493,0x300,1,"00"
364518,0x23D,8,"23 00 00 11 01 92 00 73"
364544,0x181,8,"1A A9 38 10 41 20 00 02"
364570,0x794,3,"15 16 7B"
364598,0x358,8,"01 40 00 00 02 00 00 00"
364628,0x181,8,"1A A9 38 10 41 20 00 02"
364658,0x2DE,8,"00 08 80 06 5F FF 0D BA"
