Timestamp,ID,DLC,Data
140995,0x253,8,"03 9C 00 00 F7 01 9F 05"
141020,0x251,8,"00 00 00 08 00 80 15 56"
141047,0x253,8,"01 9C 00 00 FA 01 A8 05"
141075,0x253,8,"00 9C 00 00 FA 01 A8 05"
141102,0x280,8,"00 56 00 00 05 7D 35 00"
141132,0x5C5,8,"40 03 01 0B 00 0C 00 7F"
141161,0x181,8,"22 92 37 10 3C 20 00 02"
141191,0x215,6,"FF F4 FF 00 FF FF"
141222,0x253,8,"03 9C 00 00 F3 01 94 05"
141252,0x251,8,"00 00 00 08 00 80 11 32"
141283,0x215,6,"FF F4 FF 00 FF FF"
141314,0x300,1,"00"
141348,0x215,6,"FF F4 FF 00 FF FF"
141383,0x794,3,"15 16 78"
141418,0x181,8,"22 47 38 10 3C 20 00 02"
141576,0x181,8,"22 60 37 10 3C 20 00 02"
141604,0x181,8,"22 79 37 10 3C 20 00 02"
141632,0x5E4,3,"00 00 00"
141663,0x181,8,"22 47 37 10 3C 20 00 02"
141693,0x23D,8,"63 00 00 5F 01 74 00 6E"
141724,0x251,8,"00 00 00 08 00 80 21 00"
141756,0x181,8,"22 15 38 10 3C 20 00 02"
141789,0x280,8,"00 56 00 00 05 29 35 00"
141824,0x253,8,"02 9C 00 00 D0 01 2F 05"
141857,0x280,8,"00 59 00 00 05 1C 37 00"
141892,0x2DE,8,"00 08 80 06 5F FF 0D DC"
141928,0x181,8,"22 2E 38 10 3C 20 00 02"
141967,0x181,8,"22 47 38 10 3C 20 00 02"
142006,0x181,8,"22 47 37 10 3C 20 00 02"
142044,0x251,8,"00 00 00 08 00 40 16 2F"
142209,0x251,8,"00 00 00 08 00 40 10 41"
142241,0x181,8,"22 15 38 10 3C 20 00 02"
142273,0x251,8,"00 00 00 08 00 00 17 2D"
142308,0x5C5,8,"40 03 01 0B 00 0C 00 7F"
142342,0x181,8,"21 E3 38 10 3C 20 00 02"
142378,0x181,8,"21 7F 38 10 3C 20 00 02"
142415,0x181,8,"21 98 38 10 3C 20 00 02"
142452,0x251,8,"00 00 00 08 00 C0 20 00"
142490,0x300,1,"01"
142529,0x251,8,"00 00 00 08 00 80 15 56"
142569,0x794,3,"15 16 79"
142618,0x251,8,"00 00 00 08 00 40 12 58"
142641,0x300,1,"01"
142666,0x181,8,"21 66 38 10 3C 20 00 02"
142689,0x1F9,8,"68 00 21 4D 00 00 00 00"
142838,0x2DE,8,"00 08 80 06 5F FF 0D DC"
142856,0x794,3,"15 16 78"
142874,0x181,8,"21 34 39 10 3D 20 00 02"
142892,0x181,8,"21 02 39 10 3D 20 00 02"
142911,0x253,8,"00 9C 00 00 62 01 F5 03"
142933,0x251,8,"00 00 00 08 00 00 15 56"
142956,0x1F9,8,"68 00 20 6C 00 00 00 00"
142977,0x215,6,"FF F4 FF 00 FF FF"
143003,0x251,8,"00 00 00 08 00 40 10 41"
143028,0x251,8,"00 00 00 08 00 C0 12 58"
143052,0x251,8,"00 00 00 08 00 40 14 38"
143076,0x251,8,"00 00 00 08 00 C0 16 2F"
143100,0x280,8,"00 56 00 00 03 C3 35 00"
143126,0x181,8,"1F 8B 39 10 3E 20 00 02"
143151,0x251,8,"00 00 00 08 00 80 13 39"
143303,0x181,8,"1F 8B 39 10 3E 20 00 02"
143323,0x181,8,"1F 72 39 10 3E 20 00 02"
143347,0x280,8,"00 56 00 00 03 AA 35 00"
143368,0x181,8,"1F 59 3A 10 3E 20 00 02"
143392,0x300,1,"00"
143416,0x2DE,8,"00 08 80 06 5F FF 0D DC"
143440,0x2DE,8,"00 08 80 06 5F FF 0D DC"
143465,0x181,8,"1E C3 3A 10 3E 20 00 02"
143492,0x181,8,"1E AA 3A 10 3E 20 00 02"
143519,0x5E4,3,"00 00 00"
143547,0x280,8,"00 58 00 00 03 70 36 00"
143574,0x181,8,"1E 91 3B 10 3F 20 00 02"
143602,0x251,8,"00 00 00 08 00 80 17 2D"
143630,0x181,8,"1E 78 3B 10 3F 20 00 02"
143658,0x181,8,"1E 78 3B 10 3F 20 00 02"
143813,0x251,8,"00 00 00 08 00 80 15 56"
143836,0x251,8,"00 00 00 08 00 40 20 00"
143860,0x5C5,8,"40 03 01 0B 00 0C 00 7F"
143884,0x2DE,8,"00 08 80 06 5F FF 0D DC"
143907,0x251,8,"00 00 00 08 00 40 16 2F"
143932,0x216,3,"40 00 00"
143957,0x181,8,"1E 14 3B 10 3F 20 00 02"
143984,0x23D,8,"43 00 00 35 01 C1 00 6E"
144011,0x2DE,8,"00 08 80 06 5F FF 0D DC"
144040,0x1F9,8,"68 00 1E 2D 00 00 00 00"
144068,0x60D,8,"00 06 00 00 00 00 20 00"
144098,0x251,8,"00 00 00 08 00 00 17 2D"
144127,0x251,8,"00 00 00 08 00 80 21 00"
144158,0x251,8,"00 00 00 08 00 40 12 58"
144187,0x23E,8,"02 00 FF C7 00 DA 00 A3"
144346,0x2DE,8,"00 08 80 06 5F FF 0D DC"
144371,0x251,8,"00 00 00 08 00 40 10 41"
144397,0x251,8,"00 00 00 08 00 00 13 39"
144424,0x251,8,"00 00 00 08 00 C0 16 2F"
144452,0x251,8,"00 00 00 08 00 80 21 00"
144480,0x358,8,"01 40 00 00 02 00 00 00"
144507,0x181,8,"1E 14 3B 10 3F 20 00 02"
144536,0x280,8,"00 A8 00 00 03 23 67 00"
144566,0x251,8,"00 00 00 08 00 80 13 39"
144598,0x358,8,"01 40 00 00 02 00 00 00"
144630,0x251,8,"00 00 00 08 00 00 21 00"
144662,0x2DE,8,"00 08 80 06 5F FF 0D DC"
144696,0x253,8,"01 9C 00 00 32 01 6B 03"
144729,0x251,8,"00 00 00 08 00 00 17 2D"
144762,0x253,8,"03 9C 00 00 32 01 6B 03"
144918,0x2DE,8,"00 08 80 06 5F FF 0D DC"
144945,0x216,3,"40 00 00"
144972,0x181,8,"1E 46 3C 10 3F 20 00 02"
145002,0x5E4,3,"00 00 00"
145032,0x280,8,"00 56 00 00 03 25 35 00"
145062,0x251,8,"00 00 00 08 00 00 13 39"
145092,0x2DE,8,"00 08 80 06 5F FF 0D DC"
145123,0x251,8,"00 00 00 08 00 40 20 00"
145154,0x5C5,8,"40 03 01 0B 00 0C 00 7F"
145187,0x251,8,"00 00 00 08 00 C0 14 38"
145223,0x181,8,"1F 0E 3C 10 3E 20 00 02"
145257,0x181,8,"1F 0E 3B 10 3E 20 00 02"
145295,0x181,8,"1F 40 3B 10 3E 20 00 02"
145331,0x181,8,"1F 40 3C 10 3E 20 00 02"
145368,0x2DE,8,"00 00 80 06 5F FF 0D DC"
145529,0x251,8,"00 00 00 08 00 80 13 39"
145558,0x251,8,"00 00 00 08 00 40 16 2F"
145588,0x251,8,"00 00 00 08 00 40 10 41"
145619,0x181,8,"1F A4 3C 10 3E 20 00 02"
145651,0x251,8,"00 00 00 08 00 00 17 2D"
145685,0x1F9,8,"68 00 1F BD 00 00 00 00"
145716,0x181,8,"1F EF 3B 12 44 20 00 02"
145749,0x181,8,"1F EF 3B 10 3F 20 00 02"
145783,0x181,8,"20 6C 3B 10 3E 20 00 02"
145819,0x251,8,"00 00 00 08 00 40 16 2F"
145856,0x251,8,"00 00 00 08 00 00 21 00"
145894,0x181,8,"21 34 3B 10 3E 20 00 02"
145932,0x23D,8,"40 0A 01 56 01 C7 00 6E"
145972,0x251,8,"00 00 00 08 00 80 21 00"
146010,0x280,8,"00 7C 00 00 03 6A 4C 00"
146172,0x253,8,"01 9C 00 00 3F 01 90 03"
146205,0x181,8,"21 E3 3B 12 42 20 00 02"
146238,0x60D,8,"00 06 00 00 00 00 20 00"
146271,0x2DE,8,"00 00 80 06 5F FF 0D DC"
146308,0x2DE,8,"00 00 80 06 5F FF 0D DC"
146343,0x181,8,"23 41 3F 16 4A 20 00 02"
146381,0x1F9,8,"68 00 23 8C 00 00 00 00"
146427,0x1F9,8,"68 00 23 F0 00 00 00 00"
146446,0x251,8,"00 00 00 08 00 C0 20 00"
146470,0x181,8,"24 B8 40 14 45 20 00 02"
146492,0x251,8,"00 00 00 08 00 80 15 56"
146515,0x1F9,8,"68 00 25 67 00 00 00 00"
146539,0x2DE,8,"00 00 80 06 5F FF 0D DC"
146565,0x2DE,8,"00 00 80 06 5F FF 0D DC"
146591,0x2DE,8,"00 00 80 06 5F FF 0D DC"
146740,0x251,8,"00 00 00 08 00 40 10 41"
146757,0x251,8,"00 00 00 08 00 C0 12 58"
146775,0x23D,8,"63 01 00 7B 01 DC 00 6E"
146794,0x251,8,"00 00 00 08 00 00 17 2D"
146815,0x23D,8,"03 00 00 78 01 D4 00 6E"
146838,0x251,8,"00 00 00 08 00 80 15 56"
146860,0x181,8,"23 D7 3B 10 3B 20 00 02"
146884,0x280,8,"00 56 00 00 03 D9 35 00"
146908,0x280,8,"00 57 00 00 03 DD 35 00"
146931,0x280,8,"00 56 00 00 03 DD 35 00"
146957,0x215,6,"FF F4 FF 00 FF FF"
146982,0x181,8,"23 8C 3A 10 3B 20 00 02"
147009,0x181,8,"23 BE 3A 10 3B 20 00 02"
147037,0x23E,8,"02 00 FF B0 00 DA 00 A3"
147065,0x251,8,"00 00 00 08 00 40 14 38"
147218,0x251,8,"00 00 00 08 00 C0 16 2F"
147239,0x251,8,"00 00 00 08 00 80 21 00"
147261,0x2DE,8,"00 00 80 06 5F FF 0D DC"
147282,0x251,8,"00 00 00 08 00 C0 14 38"
147306,0x251,8,"00 00 00 08 00 80 17 2D"
147329,0x181,8,"24 86 3A 10 3A 20 00 02"
147354,0x181,8,"24 9F 3A 10 3A 20 00 02"
147381,0x251,8,"00 00 00 08 00 80 17 2D"
147407,0x794,3,"15 16 78"
147434,0x251,8,"00 00 00 08 00 C0 12 58"
147461,0x251,8,"00 00 00 08 00 40 14 38"
147490,0x1F9,8,"68 00 24 D1 00 00 00 00"
147518,0x251,8,"00 00 00 08 00 80 21 00"
147549,0x794,3,"15 16 78"
147578,0x251,8,"00 00 00 08 00 C0 14 38"
147739,0x216,3,"40 00 00"
147763,0x2DE,8,"00 00 80 06 5F FF 0D DC"
147788,0x280,8,"00 56 00 00 04 15 35 00"
147818,0x2DE,8,"00 00 80 06 5F FF 0D DC"
147844,0x280,8,"00 56 00 00 04 18 35 00"
147871,0x251,8,"00 00 00 08 00 80 15 56"
147898,0x251,8,"00 00 00 08 00 00 17 2D"
147926,0x251,8,"00 00 00 08 00 C0 10 41"
147956,0x215,6,"FF F4 FF 00 FF FF"
147986,0x251,8,"00 00 00 08 00 00 15 56"
148017,0x251,8,"00 00 00 08 00 C0 20 00"
148048,0x280,8,"00 5D 00 00 04 1F 39 00"
148081,0x60D,8,"00 06 00 00 00 00 20 00"
148113,0x251,8,"00 00 00 08 00 C0 16 2F"
148146,0x251,8,"00 00 00 08 00 80 21 00"
148304,0x251,8,"00 00 00 08 00 40 12 58"
148334,0x251,8,"00 00 00 08 00 00 15 56"
148360,0x280,8,"00 7C 00 00 04 1B 4C 00"
148388,0x181,8,"21 B1 38 10 3C 20 00 02"
148416,0x300,1,"01"
148445,0x1F9,8,"68 00 22 2E 00 00 00 00"
148474,0x280,8,"00 56 00 00 04 0F 35 00"
148506,0x251,8,"00 00 00 08 00 00 17 2D"
148538,0x300,1,"01"
148571,0x280,8,"00 58 00 00 04 07 36 00"
148603,0x251,8,"00 00 00 08 00 00 15 56"
148637,0x251,8,"00 00 00 08 00 C0 20 00"
148672,0x23D,8,"63 00 00 5D 01 73 00 6F"
148708,0x280,8,"00 58 00 00 04 02 36 00"
148744,0x2DE,8,"00 08 80 06 5F FF 0D DC"
148904,0x215,6,"FF F4 FF 00 FF FF"
148933,0x300,1,"01"
148963,0x23D,8,"63 00 00 5E 01 73 00 6F"
148993,0x251,8,"00 00 00 08 00 80 11 32"
149024,0x215,6,"FF F4 FF 00 FF FF"
149055,0x2DE,8,"00 00 80 06 5F FF 0D DC"
149087,0x253,8,"01 9D 00 00 6C 01 11 04"
149121,0x1F9,8,"68 00 22 15 00 00 00 00"
149156,0x251,8,"00 00 00 08 00 C0 10 41"
149192,0x1F9,8,"68 00 21 CA 00 00 00 00"
149228,0x23D,8,"23 07 00 5A 01 74 00 6F"
149265,0x2DE,8,"00 00 80 06 5F FF 0D DC"
149301,0x215,6,"FF F4 FF 00 FF FF"
149339,0x280,8,"00 57 00 00 03 F8 35 00"
149375,0x23E,8,"00 02 FC 97 00 DA 03 A2"
149539,0x2DE,8,"00 00 80 06 5F FF 0D DC"
149569,0x23E,8,"00 02 F4 A6 00 DA 0B A1"
149599,0x181,8,"24 3B 3B 18 4E 20 00 02"
149631,0x253,8,"01 9D 00 00 6F 01 1A 04"
149663,0x181,8,"25 03 3D 1B 53 20 00 02"
149697,0x251,8,"00 00 00 08 00 80 15 56"
149732,0x251,8,"00 00 00 08 00 40 20 00"
149767,0x5C5,8,"40 03 01 0B 00 0C 00 7F"
149805,0x251,8,"00 00 00 08 00 C0 14 38"
149843,0x2DE,8,"00 00 80 06 5F FF 0D DC"
149880,0x300,1,"00"
149918,0x181,8,"2D 69 49 1B 4E 20 00 02"
149957,0x2DE,8,"00 00 80 06 5F FF 0D DC"
149996,0x253,8,"00 9D 00 00 88 01 61 04"
150034,0x5E4,3,"00 00 00"
150200,0x280,8,"00 00 40 00 04 37 9D 00"
150234,0x181,8,"2D 37 45 1C 4F 20 00 02"
150269,0x251,8,"00 00 00 08 00 C0 16 2F"
150313,0x35D,8,"C1 03 00 00 40 00 00 00"
150331,0x251,8,"00 00 00 08 00 C0 14 38"
150352,0x23E,8,"01 02 EF 83 01 DA 10 A1"
150371,0x280,8,"00 56 00 00 04 94 35 00"
150392,0x300,1,"00"
150414,0x1F9,8,"68 00 2E 4A 00 00 00 00"
150438,0x300,1,"01"
150461,0x5E4,3,"00 00 00"
150486,0x251,8,"00 00 00 08 00 40 20 00"
150509,0x35D,8,"C1 03 00 00 40 00 00 00"
150534,0x251,8,"00 00 00 08 00 40 12 58"
150558,0x280,8,"00 56 00 00 04 C8 35 00"
150709,0x794,3,"15 16 7A"
150727,0x215,6,"FF F4 FF 00 FF FF"
150746,0x2DE,8,"00 00 80 06 5F FF 0D DC"
150768,0x181,8,"2F C1 45 1E 53 20 00 02"
150790,0x280,8,"00 A8 00 00 04 E5 67 00"
150812,0x251,8,"00 00 00 08 00 C0 12 58"
150835,0x251,8,"00 00 00 08 00 40 14 38"
150860,0x251,8,"00 00 00 08 00 C0 16 2F"
150884,0x251,8,"00 00 00 08 00 40 20 00"
150910,0x251,8,"00 00 00 08 00 C0 10 41"
150935,0x251,8,"00 00 00 08 00 40 12 58"
150961,0x280,8,"00 7A 00 00 05 27 4B 00"
150987,0x215,6,"FF F4 FF 00 FF FF"
151014,0x300,1,"00"
151040,0x181,8,"32 32 46 1E 52 20 00 02"
151192,0x251,8,"00 00 00 08 00 40 14 38"
151212,0x181,8,"32 64 46 1F 53 20 00 02"
151235,0x2DE,8,"00 00 80 06 5F FF 0D DC"
151257,0x181,8,"32 E1 46 1E 51 20 00 02"
151282,0x280,8,"00 56 00 00 05 56 35 00"
151307,0x181,8,"33 C2 42 12 3B 20 00 02"
151333,0x181,8,"33 C2 41 10 38 20 00 02"
151359,0x1F9,8,"68 00 33 A9 00 00 00 00"
151388,0x215,6,"FF F4 FF 00 FF FF"
151416,0x251,8,"00 00 00 08 00 00 21 00"
151447,0x181,8,"32 C8 3D 10 37 20 00 02"
151476,0x251,8,"00 00 00 08 00 40 14 38"
151506,0x1F9,8,"68 00 32 4B 00 00 00 00"
151537,0x2DE,8,"00 00 80 06 5F FF 0D DC"
151566,0x280,8,"00 D1 00 00 05 A5 80 00"
151721,0x2DE,8,"00 00 80 06 5F FF 0D DC"
151746,0x280,8,"00 87 00 00 05 AB 53 00"
151771,0x216,3,"40 00 00"
151798,0x251,8,"00 00 00 08 00 40 14 38"
151824,0x216,3,"40 00 00"
151851,0x2DE,8,"00 00 80 06 5F FF 0D DC"
151878,0x2DE,8,"00 00 80 06 5F FF 0D DC"
151906,0x251,8,"00 00 00 08 00 40 20 00"
151934,0x181,8,"2D 1E 36 10 38 20 00 02"
151964,0x300,1,"01"
151994,0x181,8,"2C A1 36 10 38 20 00 02"
152025,0x280,8,"00 56 00 00 05 C5 35 00"
152058,0x253,8,"02 9D 00 00 11 02 E9 05"
152090,0x251,8,"00 00 00 08 00 40 14 38"
152123,0x215,6,"FF F4 FF 00 FF FF"
152282,0x5E4,3,"00 00 00"
152308,0x251,8,"00 00 00 08 00 80 13 39"
152336,0x251,8,"00 00 00 08 00 40 16 2F"
152364,0x2DE,8,"00 00 80 06 5F FF 0D DC"
152392,0x23E,8,"02 00 FF 5A 00 DA 00 A0"
152422,0x2DE,8,"00 00 80 06 5F FF 0D DC"
152452,0x181,8,"29 81 37 10 39 20 00 02"
152483,0x280,8,"00 56 00 00 05 CB 35 00"
152515,0x23D,8,"03 00 00 A0 01 6B 00 6E"
152546,0x251,8,"00 00 00 08 00 C0 10 41"
152578,0x251,8,"00 00 00 08 00 80 13 39"
152612,0x251,8,"00 00 00 08 00 40 16 2F"
152647,0x251,8,"00 00 00 08 00 00 21 00"
152682,0x251,8,"00 00 00 08 00 C0 12 58"
152718,0x251,8,"00 00 00 08 00 80 15 56"
152876,0x280,8,"00 57 00 00 05 B7 36 00"
152905,0x181,8,"26 AC 37 10 3A 20 00 02"
152933,0x251,8,"00 00 00 08 00 00 15 56"
152964,0x280,8,"00 6D 00 00 05 AE 43 00"
152996,0x251,8,"00 00 00 08 00 C0 12 58"
153028,0x251,8,"00 00 00 08 00 00 21 00"
153062,0x181,8,"22 C4 35 10 3C 20 00 02"
153097,0x181,8,"22 AB 35 10 3C 20 00 02"
153133,0x2DE,8,"00 08 80 06 5F FF 0D DC"
153167,0x2DE,8,"00 08 80 06 5F FF 0D DC"
153203,0x181,8,"22 60 35 10 3C 20 00 02"
153237,0x251,8,"00 00 00 08 00 80 17 2D"
153273,0x280,8,"00 56 00 00 05 70 35 00"
153310,0x181,8,"22 2E 36 10 3C 20 00 02"
153347,0x2DE,8,"00 08 80 06 5F FF 0D DC"
153509,0x5C5,8,"40 03 01 0B 00 0C 00 7F"
153541,0x181,8,"21 FC 37 10 3C 20 00 02"
153573,0x251,8,"00 00 00 08 00 C0 20 00"
153605,0x23D,8,"03 00 00 5C 01 6C 00 6F"
153641,0x251,8,"00 00 00 08 00 80 15 56"
153677,0x251,8,"00 00 00 08 00 C0 12 58"
153714,0x215,6,"FF F4 FF 00 FF FF"
153751,0x280,8,"00 56 00 00 04 E5 35 00"
153788,0x300,1,"01"
153826,0x251,8,"00 00 00 08 00 00 15 56"
153865,0x251,8,"00 00 00 08 00 00 21 00"
153902,0x181,8,"21 7F 38 10 3D 20 00 02"
