Timestamp,ID,DLC,Data
234275,0x181,8,"39 53 42 1D 4B 20 00 02"
234296,0x181,8,"39 3A 42 1D 4C 20 00 02"
234320,0x2DE,8,"00 00 80 06 50 E7 0C C2"
234342,0x60D,8,"06 06 00 00 00 00 20 00"
234367,0x2DE,8,"00 00 80 06 50 E7 0C C2"
234390,0x2DE,8,"00 00 80 06 50 E7 0C C2"
234416,0x2DE,8,"00 00 80 06 50 E7 0C C2"
234565,0x251,8,"03 03 00 08 40 40 20 00"
234584,0x251,8,"03 03 00 08 40 C0 10 41"
234604,0x35D,8,"C0 03 00 00 40 00 00 00"
234627,0x5C5,8,"40 03 01 21 00 0C 00 7F"
234648,0x23D,8,"40 18 10 4A 02 47 01 69"
234679,0x251,8,"03 03 00 08 40 80 13 39"
234701,0x1F9,8,"20 00 39 08 00 00 00 00"
234724,0x181,8,"39 21 42 1D 4C 20 00 02"
234748,0x181,8,"39 08 42 1D 4C 20 00 02"
234773,0x1F9,8,"20 00 39 08 00 00 00 00"
234849,0x181,8,"38 EF 42 1D 4C 20 00 02"
234949,0x5E4,3,"00 00 00"
234976,0x280,8,"00 A7 00 00 1C 79 67 00"
235005,0x251,8,"03 03 00 08 40 00 11 32"
235033,0x1F9,8,"20 00 39 21 00 00 00 00"
235184,0x2DE,8,"00 00 80 06 50 E7 0C C2"
235207,0x280,8,"00 A8 00 00 1C 7B 68 00"
235228,0x2DE,8,"00 00 80 06 50 FD 0C C2"
235252,0x251,8,"03 03 00 08 40 40 16 2F"
235276,0x251,8,"03 03 00 08 40 00 21 00"
235300,0x5C5,8,"40 03 01 21 00 0C 00 7F"
235325,0x251,8,"03 03 00 08 40 80 17 2D"
235353,0x60D,8,"06 06 00 00 00 00 20 00"
235380,0x2DE,8,"00 00 80 06 50 FD 0C C0"
235408,0x251,8,"03 03 00 08 40 40 14 38"
235436,0x253,8,"1F 9C 00 00 36 0A 20 07"
235472,0x251,8,"03 03 00 08 40 80 21 00"
235504,0x2DE,8,"00 00 80 06 50 FD 0C C0"
235535,0x251,8,"03 03 00 08 40 C0 14 38"
235566,0x181,8,"38 EF 44 1F 4F 20 00 02"
235722,0x2DE,8,"00 00 80 06 50 E5 0C C0"
235747,0x181,8,"38 BD 44 1F 4F 20 00 02"
235773,0x251,8,"03 03 00 08 40 C0 16 2F"
235799,0x23E,8,"01 02 EB 71 01 DA 14 A3"
235826,0x35D,8,"C0 03 00 00 40 00 00 00"
235854,0x23E,8,"01 02 EC 7E 01 DA 13 A2"
235884,0x251,8,"03 03 00 08 40 00 11 32"
235914,0x181,8,"38 BD 45 1F 4F 20 00 02"
235947,0x251,8,"03 03 00 08 40 40 16 2F"
235980,0x1F9,8,"20 00 38 D6 00 00 00 00"
236016,0x2DE,8,"00 00 80 06 50 E5 0C C0"
236049,0x215,6,"FF F0 FF 00 FF FF"
236084,0x2DE,8,"00 00 80 06 50 D2 0C C0"
236119,0x215,6,"FF F0 FF 00 FF FF"
236153,0x181,8,"38 D6 45 1F 50 20 00 02"
236312,0x23E,8,"01 02 EB 82 01 DA 14 A2"
236339,0x251,8,"03 03 00 08 40 80 11 32"
236369,0x251,8,"03 03 00 08 40 40 14 38"
236398,0x794,3,"15 16 78"
236433,0x251,8,"03 03 00 08 40 00 11 32"
236447,0x2DE,8,"00 00 80 06 50 D2 0C C0"
236462,0x215,6,"FF F0 FF 00 FF FF"
236478,0x1F9,8,"20 00 38 8B 00 00 00 00"
236495,0x181,8,"38 A4 45 20 51 20 00 02"
236514,0x2DE,8,"00 00 80 06 50 D1 0C C0"
236534,0x280,8,"00 7C 00 00 1C 4D 4D 00"
236554,0x251,8,"03 03 00 08 40 C0 12 58"
236574,0x2DE,8,"00 00 80 06 50 D1 0C C0"
236594,0x2DE,8,"00 00 80 06 50 D1 0C C0"
236615,0x251,8,"03 03 00 08 40 00 17 2D"
236762,0x181,8,"38 8B 45 23 56 20 00 02"
236775,0x251,8,"03 03 00 08 40 00 11 32"
236790,0x251,8,"03 03 00 08 40 80 13 39"
236805,0x5C5,8,"40 03 01 21 00 0C 00 7F"
236824,0x358,8,"01 80 00 00 02 00 00 00"
236840,0x280,8,"00 70 00 00 1C 5C 45 00"
236857,0x181,8,"38 BD 4A 23 57 20 00 02"
236877,0x2DE,8,"00 00 80 06 50 D1 0C C0"
236896,0x358,8,"01 80 00 00 02 00 00 00"
236918,0x280,8,"00 77 00 00 1C 45 4A 00"
236940,0x251,8,"03 03 00 08 40 40 10 41"
236963,0x35D,8,"C0 03 00 00 40 00 00 00"
236985,0x2DE,8,"00 00 80 06 50 D1 0C C0"
237008,0x2DE,8,"00 00 80 06 50 D1 0C C0"
237030,0x2DE,8,"00 00 80 06 50 C1 0C C0"
237176,0x251,8,"03 03 00 08 40 C0 10 41"
237192,0x35D,8,"C0 03 00 00 40 00 00 00"
237210,0x181,8,"38 A4 4B 23 56 20 00 02"
237227,0x181,8,"38 A4 4B 23 56 20 00 02"
237245,0x23D,8,"20 20 17 43 02 06 02 69"
237266,0x251,8,"03 03 00 08 40 C0 14 38"
237286,0x2DE,8,"00 00 80 06 50 C1 0C C0"
237308,0x251,8,"03 03 00 08 40 80 17 2D"
237329,0x60D,8,"06 06 00 00 00 00 20 00"
237353,0x625,6,"32 60 FF 1D 00 00"
237377,0x280,8,"00 A3 00 00 1C 47 65 00"
237403,0x280,8,"00 98 00 00 1C 4C 5E 00"
237429,0x280,8,"00 94 00 00 1C 46 5C 00"
237456,0x60D,8,"06 06 00 00 00 00 20 00"
237483,0x251,8,"03 03 00 08 40 00 11 32"
237635,0x181,8,"38 BD 4B 22 56 20 00 02"
237655,0x251,8,"03 03 00 08 40 40 16 2F"
237674,0x181,8,"38 8B 4A 22 56 20 00 02"
237695,0x253,8,"1E 9C 00 00 26 0A 15 07"
237715,0x251,8,"03 03 00 08 40 40 14 38"
237738,0x181,8,"38 BD 4A 22 56 20 00 02"
237760,0x35D,8,"C0 03 00 00 40 00 00 00"
237783,0x251,8,"03 03 00 08 40 40 14 38"
237806,0x2DE,8,"00 00 80 06 50 B3 0C C0"
237832,0x251,8,"03 03 00 08 40 40 20 00"
237859,0x251,8,"03 03 00 08 40 C0 10 41"
237887,0x251,8,"03 03 00 08 40 40 12 58"
237916,0x181,8,"38 8B 4A 22 56 20 00 02"
237946,0x551,8,"5F 46 00 80 00 02 80 FF"
237974,0x253,8,"1C 9C 00 00 26 0A 15 07"
238127,0x35D,8,"C0 03 00 00 40 00 00 00"
238150,0x280,8,"00 7C 00 00 1C 55 4D 00"
238171,0x300,1,"00"
238194,0x280,8,"00 7C 00 00 1C 53 4D 00"
238218,0x253,8,"1E 9C 00 00 28 0A 17 07"
238242,0x181,8,"38 BD 4A 22 55 20 00 02"
238267,0x181,8,"38 72 4A 22 55 20 00 02"
238294,0x2DE,8,"00 00 80 06 50 A7 0C C0"
238320,0x251,8,"03 03 00 08 40 40 16 2F"
238347,0x251,8,"03 03 00 08 40 C0 20 00"
238375,0x300,1,"00"
238404,0x215,6,"FF F0 FF 00 FF FF"
238433,0x2DE,8,"00 00 80 06 50 A7 0C C0"
238465,0x251,8,"03 03 00 08 40 40 20 00"
238496,0x280,8,"00 95 00 00 1C 4A 5C 00"
238652,0x2DE,8,"00 00 80 06 50 A7 0C C0"
238677,0x280,8,"00 A4 00 00 1C 46 65 00"
238703,0x251,8,"03 03 00 08 40 00 21 00"
238729,0x280,8,"00 A3 00 00 1C 50 65 00"
238757,0x2DE,8,"00 00 80 06 50 A7 0C C0"
238784,0x2DE,8,"00 00 80 06 50 A7 0C C0"
238812,0x251,8,"03 03 00 08 40 40 14 38"
238840,0x181,8,"38 BD 4A 23 56 20 00 02"
238870,0x300,1,"00"
238899,0x251,8,"03 03 00 08 40 40 12 58"
238929,0x280,8,"00 A8 00 00 1C 4E 68 00"
238961,0x300,1,"00"
238992,0x251,8,"03 03 00 08 40 40 10 41"
239027,0x1F9,8,"20 00 38 BD 00 00 00 00"
239060,0x181,8,"38 A4 4B 23 56 20 00 02"
239218,0x215,6,"FF F0 FF 00 FF FF"
239245,0x300,1,"01"
239272,0x251,8,"03 03 00 08 40 00 15 56"
239301,0x181,8,"38 A4 4B 23 56 20 00 02"
239332,0x2DE,8,"00 00 80 06 50 A7 0C C0"
239362,0x300,1,"01"
239394,0x215,6,"FF F0 FF 00 FF FF"
239425,0x2DE,8,"00 00 80 06 50 A7 0C C0"
239457,0x358,8,"01 80 00 00 02 00 00 00"
239489,0x2DE,8,"00 00 80 06 50 A7 0C C0"
239523,0x280,8,"00 A3 00 00 1C 45 65 00"
239557,0x2DE,8,"00 00 80 06 50 A7 0C C0"
239592,0x60D,8,"06 06 00 00 00 00 20 00"
239628,0x35D,8,"C0 03 00 00 40 00 00 00"
239665,0x215,6,"FF F0 FF 00 FF FF"
239828,0x251,8,"03 03 00 08 40 40 20 00"
239862,0x35D,8,"C0 03 00 00 40 00 00 00"
239876,0x2DE,8,"00 00 80 06 50 A7 0C C0"
239891,0x60D,8,"06 06 00 00 00 00 20 00"
239906,0x251,8,"03 03 00 08 40 C0 12 58"
239922,0x181,8,"38 BD 4B 22 56 20 00 02"
239939,0x794,3,"15 16 7A"
239956,0x300,1,"00"
239972,0x251,8,"03 03 00 08 40 80 15 56"
239990,0x280,8,"00 91 00 00 1C 50 5A 00"
240008,0x5E4,3,"00 00 00"
240027,0x251,8,"03 03 00 08 40 C0 10 41"
240048,0x35D,8,"C0 03 00 00 40 00 00 00"
240069,0x251,8,"03 03 00 08 40 80 13 39"
240091,0x251,8,"03 03 00 08 40 00 15 56"
240238,0x23D,8,"00 1F 17 43 02 F0 01 69"
240253,0x60D,8,"06 06 00 00 00 00 20 00"
240268,0x300,1,"00"
240284,0x280,8,"00 A5 00 00 1C 52 66 00"
240302,0x2DE,8,"00 00 80 06 50 B3 0C C0"
240320,0x23D,8,"60 1F 17 43 02 E7 01 69"
240339,0x251,8,"03 03 00 08 40 C0 12 58"
240361,0x181,8,"38 8B 4A 22 55 20 00 02"
240380,0x2DE,8,"00 00 80 06 50 B3 0C C0"
240402,0x181,8,"38 A4 4A 22 55 20 00 02"
240422,0x251,8,"03 03 00 08 40 40 20 00"
240444,0x251,8,"03 03 00 08 40 C0 10 41"
240466,0x251,8,"03 03 00 08 40 40 12 58"
240489,0x251,8,"03 03 00 08 40 C0 14 38"
240513,0x251,8,"03 03 00 08 40 40 16 2F"
240663,0x251,8,"03 03 00 08 40 C0 20 00"
240680,0x251,8,"03 03 00 08 40 40 10 41"
240699,0x280,8,"00 6A 00 00 1C 4D 42 00"
240716,0x280,8,"00 6E 00 00 1C 55 44 00"
240734,0x215,6,"FF F0 FF 00 FF FF"
240756,0x2DE,8,"00 00 80 06 50 B3 0C C0"
240775,0x280,8,"00 94 00 00 1C 46 5C 00"
240797,0x251,8,"03 03 00 08 40 C0 16 2F"
240818,0x300,1,"00"
240841,0x2DE,8,"00 00 80 06 50 B3 0C C0"
240863,0x2DE,8,"00 00 80 06 50 B3 0C C0"
240888,0x794,3,"15 16 7B"
240916,0x1F9,8,"20 00 38 8B 00 00 00 00"
240944,0x251,8,"03 03 00 08 40 C0 20 00"
240972,0x251,8,"03 03 00 08 40 40 10 41"
241125,0x300,1,"00"
241147,0x280,8,"00 CD 00 00 1C 45 7F 00"
241167,0x2DE,8,"00 00 80 06 50 A7 0C C0"
241189,0x251,8,"03 03 00 08 40 C0 10 41"
241209,0x181,8,"38 A4 4A 21 54 20 00 02"
241232,0x215,6,"FF F0 FF 00 FF FF"
241257,0x5E4,3,"00 00 00"
241280,0x251,8,"03 03 00 08 40 80 13 39"
241305,0x215,6,"FF F0 FF 00 FF FF"
241331,0x181,8,"38 A4 49 22 55 20 00 02"
241357,0x181,8,"38 A4 4A 22 55 20 00 02"
241384,0x2DE,8,"00 00 80 06 50 A7 0C C0"
241412,0x251,8,"03 03 00 08 40 40 14 38"
241442,0x280,8,"00 7C 00 00 1C 38 4D 00"
241472,0x215,6,"FF F0 FF 00 FF FF"
241629,0x2DE,8,"00 00 80 06 50 A7 0C C0"
241653,0x280,8,"00 91 00 00 1C 3C 5A 00"
241676,0x181,8,"38 8B 4A 22 55 20 00 02"
241701,0x181,8,"38 A4 4A 22 55 20 00 02"
241726,0x215,6,"FF F0 FF 00 FF FF"
241751,0x181,8,"38 72 4A 22 55 20 00 02"
241778,0x181,8,"38 59 4A 21 54 20 00 02"
241806,0x251,8,"03 03 00 08 40 40 14 38"
241834,0x280,8,"00 A8 00 00 1C 4A 68 00"
241862,0x23E,8,"01 02 E2 E2 01 DA 1D A0"
241890,0x2DE,8,"00 00 80 06 50 A7 0C C0"
241918,0x1F9,8,"20 00 38 A4 00 00 00 00"
241948,0x2DE,8,"00 00 80 06 50 A7 0C C0"
241979,0x2DE,8,"00 00 80 06 50 A7 0C C0"
242012,0x794,3,"15 16 79"
242169,0x251,8,"03 03 00 08 40 80 15 56"
242195,0x251,8,"03 03 00 08 40 40 20 00"
242221,0x280,8,"00 A9 00 00 1C 40 69 00"
242249,0x2DE,8,"00 00 80 06 50 B3 0C C0"
242277,0x300,1,"01"
242304,0x2DE,8,"00 00 80 06 50 B3 0C C0"
242331,0x23E,8,"01 02 E1 A8 02 DA 1E A2"
242359,0x280,8,"00 A3 00 00 1C 4C 65 00"
242392,0x625,6,"32 60 FF 1D 00 00"
242423,0x181,8,"38 A4 54 28 5E 20 00 02"
242454,0x280,8,"00 A8 00 00 1C 4A 68 00"
242489,0x2DE,8,"00 00 80 06 50 B3 0C C0"
242520,0x251,8,"03 03 00 08 40 40 12 58"
242554,0x251,8,"03 03 00 08 40 00 15 56"
242587,0x251,8,"03 03 00 08 40 C0 20 00"
242747,0x181,8,"38 8B 53 27 5E 20 00 02"
242774,0x181,8,"38 A4 53 28 5E 20 00 02"
242804,0x251,8,"03 03 00 08 40 40 20 00"
242835,0x251,8,"03 03 00 08 40 00 11 32"
242865,0x280,8,"00 58 00 00 1C 4D 37 00"
242898,0x215,6,"FF F0 FF 00 FF FF"
242928,0x251,8,"03 03 00 08 40 C0 14 38"
242958,0x2DE,8,"00 00 80 06 50 93 0C C0"
242990,0x2DE,8,"00 00 80 06 50 93 0C C0"
243024,0x2DE,8,"00 00 80 06 50 93 0C C0"
243059,0x358,8,"01 80 00 00 02 00 00 00"
243094,0x2DE,8,"00 00 80 06 50 84 0C C0"
243130,0x251,8,"03 03 00 08 40 40 12 58"
243172,0x251,8,"03 03 00 08 40 00 15 56"
243192,0x280,8,"00 93 00 00 1C 55 5B 00"
243338,0x2DE,8,"00 00 80 06 50 84 0C C0"
243352,0x216,3,"40 00 00"
243366,0x280,8,"00 87 00 00 1C 57 54 00"
243383,0x251,8,"03 03 00 08 40 80 13 39"
243398,0x251,8,"03 03 00 08 40 00 15 56"
243416,0x181,8,"38 A4 55 29 5F 20 00 02"
243431,0x1F9,8,"20 00 38 A4 00 00 00 00"
243447,0x251,8,"03 03 00 08 40 80 13 39"
243463,0x181,8,"38 8B 55 29 5F 20 00 02"
243484,0x5E4,3,"00 00 00"
243502,0x181,8,"38 A4 55 29 5F 20 00 02"
243523,0x215,6,"FF F0 FF 00 FF FF"
243545,0x181,8,"38 A4 55 28 5E 20 00 02"
243568,0x300,1,"00"
243590,0x300,1,"01"
243738,0x5E4,3,"00 00 00"
243753,0x1F9,8,"20 00 38 D6 00 00 00 00"
243770,0x300,1,"00"
243787,0x300,1,"00"
243807,0x355,7,"1C 62 00 00 00 00 0E"
243825,0x181,8,"38 A4 54 27 5E 20 00 02"
243845,0x251,8,"03 03 00 08 40 40 12 58"
243863,0x181,8,"38 D6 54 28 5E 20 00 02"
243884,0x251,8,"03 03 00 08 40 00 15 56"
243902,0x1F9,8,"20 00 38 D6 00 00 00 00"
243926,0x355,7,"1C 6A 00 00 00 00 0E"
243948,0x280,8,"00 94 00 00 1C 5D 5C 00"
243972,0x280,8,"00 94 00 00 1C 64 5C 00"
243997,0x280,8,"00 94 00 00 1C 5B 5C 00"
244020,0x280,8,"00 94 00 00 1C 6F 5C 00"
244169,0x280,8,"00 96 00 00 1C 60 5D 00"
244185,0x280,8,"00 A3 00 00 1C 62 65 00"
244204,0x181,8,"38 A4 53 27 5E 20 00 02"
244222,0x300,1,"00"
244241,0x2DE,8,"00 00 80 06 50 84 0C C0"
244263,0x181,8,"38 BD 52 26 5C 20 00 02"
244283,0x251,8,"03 03 00 08 40 00 15 56"
244307,0x1F9,8,"20 00 38 D6 00 00 00 00"
244329,0x181,8,"39 21 51 26 5C 20 00 02"
244353,0x280,8,"00 99 00 00 1C 6F 5F 00"
244375,0x280,8,"00 99 00 00 1C 6B 5F 00"
244399,0x280,8,"00 A3 00 00 1C 7A 65 00"
244426,0x280,8,"00 A2 00 00 1C 67 65 00"
244453,0x23D,8,"40 24 1C 48 02 75 02 69"
244499,0x794,3,"15 16 78"
244655,0x2DE,8,"00 00 80 06 50 84 0C C0"
244679,0x2DE,8,"00 00 80 06 50 84 0C C0"
244704,0x794,3,"15 16 7B"
244729,0x251,8,"03 03 00 08 40 80 11 32"
244756,0x2DE,8,"00 00 80 06 50 8C 0C C0"
244784,0x251,8,"03 03 00 08 40 C0 12 58"
244811,0x280,8,"00 92 00 00 1C 5C 5B 00"
244840,0x280,8,"00 7C 00 00 1C 65 4D 00"
244870,0x251,8,"03 03 00 08 40 80 21 00"
244900,0x2DE,8,"00 00 80 06 50 8C 0C C0"
244932,0x280,8,"00 7C 00 00 1C 5F 4D 00"
244965,0x251,8,"03 03 00 08 40 80 17 2D"
244998,0x251,8,"03 03 00 08 40 40 10 41"
245032,0x251,8,"03 03 00 08 40 00 13 39"
245066,0x251,8,"03 03 00 08 40 C0 16 2F"
245224,0x251,8,"03 03 00 08 40 80 21 00"
245251,0x181,8,"38 A4 48 1F 50 20 00 02"
245277,0x181,8,"38 8B 48 20 51 20 00 02"
245307,0x251,8,"03 03 00 08 40 00 21 00"
245335,0x181,8,"38 BD 47 1F 50 20 00 02"
245364,0x181,8,"38 A4 45 1D 4D 20 00 02"
245393,0x215,6,"FF F0 FF 00 FF FF"
245424,0x251,8,"03 03 00 08 40 40 14 38"
245456,0x251,8,"03 03 00 08 40 00 17 2D"
245490,0x2DE,8,"00 00 80 06 50 9D 0C C0"
245523,0x23D,8,"60 19 11 43 02 70 01 69"
245556,0x215,6,"FF F0 FF 00 FF FF"
245589,0x181,8,"38 8B 44 1D 4D 20 00 02"
245625,0x216,3,"40 00 00"
245661,0x280,8,"00 7C 00 00 1C 40 4D 00"
245824,0x251,8,"03 03 00 08 40 40 20 00"
245853,0x215,6,"FF F0 FF 00 FF FF"
245884,0x280,8,"00 A4 00 00 1C 45 66 00"
245915,0x280,8,"00 BE 00 00 1C 39 76 00"
245947,0x251,8,"03 03 00 08 40 C0 12 58"
245981,0x251,8,"03 03 00 08 40 00 21 00"
246013,0x5E4,3,"00 00 00"
246048,0x251,8,"03 03 00 08 40 80 15 56"
246082,0x300,1,"00"
246118,0x251,8,"03 03 00 08 40 00 11 32"
246153,0x280,8,"00 7C 00 00 1C 27 4D 00"
246190,0x215,6,"FF F0 FF 00 FF FF"
246225,0x181,8,"38 59 43 1D 4C 20 00 02"
246265,0x300,1,"00"
246303,0x2DE,8,"00 00 80 06 50 D1 0C C0"
246467,0x23D,8,"00 19 10 40 02 58 01 69"
246499,0x355,7,"1C 11 00 00 00 00 0E"
246530,0x181,8,"38 0E 43 1D 4C 20 00 02"
246562,0x181,8,"38 0E 43 1D 4B 20 00 02"
246595,0x251,8,"03 03 00 08 40 C0 16 2F"
246629,0x5E4,3,"00 00 00"
246664,0x280,8,"00 7C 00 00 1B FD 4D 00"
246699,0x215,6,"FF F0 FF 00 FF FF"
246737,0x280,8,"00 90 00 00 1B F5 59 00"
246776,0x2DE,8,"00 00 80 06 50 E3 0C C0"
246814,0x181,8,"37 DC 41 1A 48 20 00 02"
246853,0x1F9,8,"20 00 37 F5 00 00 00 00"
246892,0x253,8,"1F 9D 00 00 09 0A 01 07"
246939,0x300,1,"00"
246963,0x216,3,"40 00 00"
247112,0x60D,8,"06 06 00 00 00 00 20 00"
247129,0x215,6,"FF F0 FF 00 FF FF"
247146,0x253,8,"1E 9D 00 00 04 0A FE 06"
247165,0x216,3,"40 00 00"
247184,0x253,8,"1D 9D 00 00 00 0A FB 06"
247205,0x23E,8,"00 00 FF 67 00 DA 00 A2"
247224,0x215,6,"FF F0 FF 00 FF FF"
247247,0x251,8,"03 03 00 08 40 00 11 32"
247268,0x300,1,"00"
247292,0x181,8,"37 AA 36 10 37 20 00 02"
247315,0x280,8,"00 7C 00 00 1B C9 4D 00"
247341,0x280,8,"00 7C 00 00 1B BF 4D 00"
247366,0x181,8,"37 5F 36 10 37 20 00 02"
247393,0x181,8,"37 2D 36 10 37 20 00 02"
247419,0x794,3,"15 16 7B"
247569,0x215,6,"FF F0 FF 00 FF FF"
247588,0x251,8,"03 03 00 08 40 C0 10 41"
247607,0x280,8,"00 7C 00 00 1B A3 4D 00"
247626,0x251,8,"03 03 00 08 40 00 15 56"
247647,0x2DE,8,"00 00 80 06 51 2C 0C C0"
247667,0x215,6,"FF F0 FF 00 FF FF"
247690,0x358,8,"01 80 00 00 02 00 00 00"
247713,0x60D,8,"06 06 00 00 00 00 20 00"
247737,0x251,8,"03 03 00 08 40 00 21 00"
247763,0x251,8,"03 03 00 08 40 80 11 32"
247790,0x251,8,"03 03 00 08 40 00 13 39"
247818,0x5C5,8,"40 03 01 22 00 0C 00 7F"
247845,0x215,6,"FF F0 FF 00 FF FF"
247873,0x251,8,"03 03 00 08 40 C0 10 41"
247900,0x280,8,"00 80 00 00 1B 6F 4F 00"
248057,0x251,8,"03 03 00 08 40 00 15 56"
248078,0x2DE,8,"00 00 80 06 51 2C 0C C0"
248103,0x551,8,"5F CF 00 80 00 02 80 FF"
248128,0x181,8,"36 E2 35 10 37 20 00 02"
248154,0x251,8,"03 03 00 08 40 C0 16 2F"
248179,0x280,8,"00 7C 00 00 1B 40 4D 00"
248207,0x280,8,"00 7B 00 00 1B 49 4C 00"
248234,0x280,8,"00 7B 00 00 1B 2B 4C 00"
248262,0x215,6,"FF F0 FF 00 FF FF"
248292,0x216,3,"40 00 00"
248321,0x280,8,"00 59 00 00 1B 4D 37 00"
248352,0x251,8,"03 03 00 08 40 80 17 2D"
248382,0x215,6,"FF F0 FF 00 FF FF"
248413,0x23D,8,"43 00 00 2C 02 49 00 69"
248443,0x181,8,"36 65 35 10 37 20 00 02"
248598,0x181,8,"36 33 35 10 37 20 00 02"
248623,0x181,8,"36 33 35 10 37 20 00 02"
248649,0x181,8,"36 01 35 10 37 20 00 02"
248676,0x60D,8,"06 06 00 00 00 00 20 00"
248703,0x35D,8,"C0 03 00 00 40 00 00 00"
248730,0x280,8,"00 58 00 00 1A E7 37 00"
248759,0x280,8,"00 57 00 00 1A F1 36 00"
248788,0x181,8,"35 B6 35 10 37 20 00 02"
248817,0x251,8,"03 03 00 08 40 40 14 38"
248848,0x280,8,"00 57 00 00 1A C2 36 00"
248879,0x181,8,"35 9D 35 10 37 20 00 02"
248912,0x251,8,"03 03 00 08 40 40 12 58"
248945,0x251,8,"03 03 00 08 40 00 15 56"
248978,0x2DE,8,"00 08 80 06 51 2C 0C C0"
249010,0x181,8,"35 39 35 10 37 20 00 02"
249166,0x181,8,"35 39 35 10 37 20 00 02"
249193,0x794,3,"15 16 79"
249222,0x280,8,"00 57 00 00 1A 9F 36 00"
249251,0x2DE,8,"00 08 80 06 51 2C 0C C0"
249282,0x280,8,"00 57 00 00 1A 77 36 00"
249313,0x181,8,"34 0D 35 10 37 20 00 02"
249342,0x2DE,8,"00 08 80 06 51 2C 0C C0"
249373,0x181,8,"34 A3 35 10 37 20 00 02"
249404,0x300,1,"00"
249437,0x181,8,"34 3F 35 10 37 20 00 02"
249471,0x2DE,8,"00 08 80 06 51 2C 0C C0"
249506,0x280,8,"00 58 00 00 1A 18 37 00"
249541,0x2DE,8,"00 08 80 06 51 2C 0C C0"
249578,0x280,8,"00 57 00 00 1A 0B 36 00"
249616,0x2DE,8,"00 08 80 06 51 2C 0C C0"
249774,0x251,8,"03 03 00 08 40 00 13 39"
249803,0x280,8,"00 57 00 00 19 D3 36 00"
249834,0x251,8,"03 03 00 08 40 C0 10 41"
249865,0x2DE,8,"00 08 80 06 51 2C 0C C0"
249897,0x181,8,"32 FA 35 10 37 20 00 02"
249929,0x251,8,"03 03 00 08 40 C0 14 38"
249965,0x60D,8,"06 06 00 00 00 00 20 00"
249997,0x35D,8,"C0 03 00 00 40 00 00 00"
250032,0x251,8,"03 03 00 08 40 00 13 39"
250066,0x181,8,"32 7D 36 10 38 20 00 02"
250102,0x300,1,"00"
250138,0x280,8,"00 59 00 00 19 23 37 00"
250177,0x215,6,"FF F0 FF 00 FF FF"
250217,0x181,8,"31 E7 36 10 38 20 00 02"
250257,0x23E,8,"00 00 FF 55 00 DA 00 A2"
250421,0x251,8,"03 03 00 08 40 C0 16 2F"
250453,0x300,1,"00"
250485,0x2DE,8,"00 08 80 06 51 2C 0C C0"
250520,0x2DE,8,"00 08 80 06 51 2C 0C C0"
250554,0x2DE,8,"00 08 80 06 51 2C 0C C0"
250591,0x280,8,"00 57 00 00 18 39 36 00"
250629,0x215,6,"FF F0 FF 00 FF FF"
